albedo,emissivity,CE,CH,rso_scale,cloud_scale,wind_exponent,Annual_Qnet_valid_W_m2,Annual_Qnet_continuous_W_m2,Annual_residual_continuous_W_m2
0.058584029855141724,0.9871014551431796,0.001336447283365964,0.001485108572357378,1.0284857066549467,1.0054960792669954,0.16517281542814388,45.096193883587446,45.191657570175245,45.341983667640946
0.05361957636155308,0.9821039050199066,0.001380895698164197,0.0011843949093436918,1.040991050222059,0.8412770935215975,0.12685500224785212,40.443244495938984,40.53866847265359,40.68899457011929
0.05674893502703122,0.9803931307186022,0.0011070214109703553,0.001046503989646652,1.0337472505182137,0.991380325354581,0.14901560746752004,54.227633483538966,54.3181459364728,54.468472033938504
0.09119306482707398,0.9698132396880872,0.0013608167479765107,0.0011822774027049991,1.0116756122364736,1.1930313128327585,0.14668589648960495,54.49372406867576,54.586664535670366,54.73699063313607
0.07066340715529662,0.9885043657117274,0.0015520135995843506,0.0010920872595922987,1.0596289023694192,1.1520343425241681,0.1409160733865659,44.75390595102201,44.84926723486433,44.99959333233003
0.051442419111366676,0.978519340794094,0.001111426619289143,0.0014709956335307351,1.0970942268968387,0.8526996914203303,0.14923401968221933,48.57294329428011,48.6681199234378,48.8184460209035
0.06590203290465228,0.9897622775105757,0.0013338316105168536,0.001082009216608283,1.0138153469201026,0.9283673508001543,0.15565619989099194,39.693078786449206,39.78619330642478,39.93651940389048
0.074679809465933,0.9867747160130298,0.0011728804821800034,0.001294417437057857,1.01335526005615,1.1870800075280072,0.14331008964626632,53.768151317135654,53.86071049842739,54.01103659589309
0.0625629511825569,0.9733768765550646,0.0010599354737433908,0.001477227281576158,1.0464282763202966,0.8408945059486157,0.13623822306198183,49.90273178495018,49.99629316073305,50.146619258198754
0.09453429186154165,0.9830527174010587,0.0012914741302442775,0.0011128719633560543,1.0042495114125871,0.860782609322514,0.14134123039338561,36.94895284490859,37.04044488864074,37.19077098610644
0.07334348528720558,0.9676683590360569,0.0015060989915201563,0.0013977991080177511,0.965300645496892,0.8430802331480346,0.13553364920770958,39.7236525560901,39.820079208038,39.970405305503704
0.06553771414167904,0.9754460586392504,0.0011073260367817233,0.0011217816952420038,1.0965958849006732,0.9882880837303923,0.1573306605359035,55.5115171973185,55.60261772937776,55.75294382684346
0.06033090860169719,0.9840991499425079,0.0012068615779471615,0.0014236693931086917,1.0084381578983026,1.198736761495052,0.13546225168776999,56.335416677900824,56.4298278038129,56.5801539012786
0.0692892643296211,0.9814066422684814,0.0011561813769620226,0.0012401743616934485,0.9062821207639074,0.9025591541644471,0.15665160580204487,43.90482520481846,43.9965165446302,44.1468426420959
0.08448125345371307,0.9874371318886099,0.0012783658267398362,0.0013421707537762165,1.0213885627149137,0.846033523616877,0.16004020625019155,34.942416921925656,35.03657359488744,35.186899692353144
0.09936592920720669,0.9750891217420364,0.0013756127532528646,0.0011833267205277726,0.9822021705807144,1.1865325588294853,0.15251192399804703,49.90309839146086,49.99539181240099,50.14571790986669
0.07055372127103096,0.9607213087038046,0.0015016951307494763,0.001301873714960433,1.0399148265703386,0.8825867445380625,0.1350293786484989,46.404738436621365,46.50042938677925,46.650755484244954
0.060195490474571185,0.9799652557308112,0.0011505278884281138,0.001247224812383676,0.9736619345045957,1.0784804771698138,0.13591439833224864,55.80886448398446,55.90001765936646,56.05034375683216
0.06408576673641277,0.9881758886306882,0.001540333249730993,0.00142681200307272,0.9703793958813484,1.1748788016799958,0.12637412786502444,45.69711805908417,45.79333797519214,45.94366407265784
0.07689755117727683,0.9791905185931513,0.0013081606916271337,0.001080235140330983,0.9431626885647756,1.0983068406584602,0.1397608814114056,50.309555186423715,50.40021840330155,50.55054450076725
0.0855316472271917,0.9643542737563268,0.0015512803185327934,0.0012479746549447746,1.025587781101151,1.0591973942830515,0.15761437671604173,48.87198587560778,48.966417571290336,49.11674366875604
0.09105181442230652,0.9656668503142088,0.0011128594074020887,0.0015560823291667085,0.9981348070251956,0.8870296249547296,0.12616511703150846,50.715206087801924,50.80654918506762,50.95687528253332
0.06800117761349736,0.9773001644507501,0.0012944315362975781,0.0011246779211390473,1.0781906051970587,1.1350563993156635,0.13787386736548266,55.90591734076584,55.99889106349473,56.14921716096043
0.08162855492957667,0.9705155119297854,0.0013929497807468722,0.0013588117317522947,0.9719846857990596,1.0431302376233433,0.15326378809019145,49.235227032645575,49.32829566937028,49.47862176683598
0.06908355714384212,0.9675772561481348,0.0010614049219532659,0.0015381513786094122,0.9498600866320778,1.152322456501326,0.14350631130448505,63.17253566376115,63.26431191387104,63.41463801133674
0.07942885562677088,0.9662959560959938,0.0013776405310029693,0.0012941103506192825,0.9825243555665335,1.034549063659013,0.1451190057456538,52.015250640104306,52.10778017181992,52.25810626928562
0.05982927274152261,0.9687351696572878,0.0010573558349086382,0.0015468760332217504,1.0603353565506175,1.0679946370738143,0.14416410892759976,63.34264329707728,63.43527836467917,63.58560446214487
0.06584713772212272,0.9638017576536162,0.001100089873476521,0.0010835355896539087,0.9788422302859683,1.0721658673987546,0.157121161665998,62.25502167933405,62.34502610500236,62.49535220246806
